,IN_INTERNET_ALUNOS,IN_BANDA_LARGA,IN_REFEITORIO,IN_ESPACO_ATIVIDADE,IN_ACESSO_INTERNET_COMPUTADOR,TP_DEPENDENCIA,QT_MAT_FUND,TP_LOCALIZACAO,QT_PROF_PSICOLOGO,QT_PROF_PEDAGOGIA,QT_TRANSP_PUBLICO,QT_DOC_FUND
62246,0.0,1.0,1.0,0.0,0.0,3,54.0,2,0.0,1.0,70.0,5.0
62247,0.0,1.0,0.0,0.0,0.0,3,176.0,2,0.0,2.0,214.0,12.0
62248,,,,,,3,,2,,,,
62249,,,,,,3,,2,,,,
62250,,,,,,3,,2,,,,
62251,1.0,0.0,0.0,0.0,0.0,3,143.0,2,0.0,1.0,170.0,11.0
62252,,,,,,3,,2,,,,
62253,0.0,0.0,0.0,1.0,0.0,3,65.0,2,0.0,1.0,87.0,5.0
62254,0.0,1.0,0.0,0.0,0.0,3,142.0,1,0.0,1.0,0.0,9.0
62255,0.0,0.0,0.0,0.0,0.0,3,52.0,1,0.0,1.0,43.0,5.0
62256,,,,,,3,,2,,,,
62257,,,,,,3,,2,,,,
62258,,,,,,3,,2,,,,
62259,,,,,,3,,2,,,,
62260,,,,,,3,,2,,,,
62261,,,,,,3,,2,,,,
62262,0.0,0.0,0.0,0.0,0.0,3,71.0,1,0.0,1.0,0.0,5.0
62263,1.0,1.0,1.0,1.0,0.0,3,307.0,1,0.0,2.0,110.0,16.0
62264,,,,,,3,,2,,,,
62265,,,,,,3,,2,,,,
62266,,,,,,3,,2,,,,
62267,0.0,0.0,0.0,0.0,0.0,3,126.0,2,0.0,1.0,158.0,8.0
62268,0.0,0.0,0.0,0.0,0.0,3,23.0,2,0.0,1.0,80.0,2.0
62269,0.0,1.0,0.0,0.0,0.0,3,112.0,1,0.0,1.0,0.0,7.0
62270,,,,,,3,,2,,,,
62271,,,,,,3,,2,,,,
62272,1.0,1.0,0.0,1.0,0.0,3,360.0,1,0.0,1.0,137.0,24.0
62273,,,,,,3,,2,,,,
62274,1.0,0.0,0.0,1.0,1.0,2,0.0,1,0.0,4.0,85.0,0.0
62275,1.0,1.0,0.0,9.0,9.0,2,128.0,1,0.0,3.0,80.0,8.0
62276,0.0,0.0,0.0,1.0,0.0,3,7.0,2,0.0,0.0,6.0,1.0
62277,,,,,,3,,2,,,,
62278,1.0,1.0,0.0,1.0,1.0,3,32.0,2,0.0,0.0,4.0,4.0
62279,0.0,0.0,0.0,1.0,0.0,3,9.0,2,0.0,0.0,6.0,1.0
62280,0.0,1.0,0.0,1.0,0.0,3,9.0,2,0.0,0.0,8.0,1.0
62281,0.0,1.0,1.0,1.0,0.0,3,135.0,2,0.0,0.0,50.0,11.0
62282,0.0,1.0,0.0,1.0,0.0,3,107.0,1,0.0,0.0,16.0,7.0
62283,1.0,1.0,0.0,1.0,0.0,3,129.0,2,0.0,1.0,54.0,12.0
62284,1.0,1.0,0.0,1.0,0.0,3,304.0,1,0.0,2.0,46.0,22.0
62285,0.0,1.0,0.0,1.0,0.0,3,26.0,2,0.0,0.0,9.0,2.0
62286,0.0,1.0,1.0,0.0,0.0,3,0.0,1,1.0,2.0,5.0,0.0
62287,1.0,1.0,0.0,0.0,1.0,2,0.0,1,0.0,1.0,149.0,0.0
62288,0.0,1.0,0.0,0.0,0.0,3,409.0,1,0.0,0.0,109.0,27.0
62289,0.0,1.0,0.0,1.0,0.0,3,306.0,1,0.0,0.0,79.0,13.0
62290,0.0,1.0,0.0,0.0,0.0,3,58.0,2,0.0,3.0,64.0,4.0
62291,1.0,1.0,0.0,1.0,0.0,3,80.0,2,0.0,1.0,76.0,10.0
62292,0.0,1.0,1.0,0.0,0.0,3,179.0,1,0.0,1.0,73.0,8.0
62293,0.0,1.0,0.0,0.0,0.0,3,67.0,2,0.0,3.0,23.0,4.0
62294,1.0,1.0,0.0,0.0,0.0,4,230.0,1,1.0,2.0,1.0,16.0
62295,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,27.0,0.0
62296,1.0,1.0,0.0,0.0,0.0,4,233.0,1,0.0,0.0,0.0,14.0
62297,0.0,1.0,0.0,1.0,0.0,3,0.0,1,0.0,1.0,4.0,0.0
62298,0.0,1.0,0.0,0.0,0.0,3,548.0,1,0.0,1.0,549.0,33.0
62299,0.0,0.0,1.0,0.0,0.0,3,487.0,1,0.0,2.0,87.0,30.0
62300,1.0,1.0,1.0,9.0,1.0,2,0.0,1,0.0,1.0,116.0,0.0
62301,1.0,1.0,0.0,9.0,9.0,2,261.0,1,0.0,1.0,369.0,22.0
62302,0.0,0.0,0.0,0.0,0.0,3,13.0,2,0.0,0.0,0.0,1.0
62303,0.0,0.0,0.0,0.0,0.0,3,1.0,2,0.0,1.0,0.0,1.0
62304,0.0,0.0,0.0,0.0,0.0,3,26.0,2,0.0,0.0,0.0,2.0
62305,0.0,0.0,0.0,0.0,0.0,3,13.0,2,0.0,1.0,12.0,1.0
62306,0.0,0.0,0.0,0.0,0.0,3,32.0,2,0.0,0.0,40.0,2.0
62307,0.0,0.0,0.0,1.0,0.0,3,40.0,2,0.0,0.0,36.0,3.0
62308,0.0,1.0,0.0,1.0,0.0,3,320.0,1,0.0,3.0,38.0,12.0
62309,0.0,1.0,0.0,1.0,0.0,3,254.0,1,0.0,1.0,41.0,10.0
62310,0.0,0.0,0.0,0.0,0.0,3,20.0,2,0.0,0.0,0.0,2.0
62311,1.0,0.0,0.0,0.0,0.0,3,25.0,2,0.0,1.0,0.0,2.0
62312,1.0,1.0,0.0,1.0,1.0,3,181.0,2,0.0,7.0,23.0,13.0
62313,0.0,,0.0,0.0,0.0,3,8.0,2,0.0,0.0,0.0,1.0
62314,0.0,0.0,0.0,0.0,0.0,3,39.0,2,0.0,0.0,0.0,2.0
62315,0.0,0.0,0.0,1.0,0.0,3,185.0,2,0.0,2.0,135.0,12.0
62316,0.0,0.0,0.0,0.0,0.0,3,35.0,2,0.0,0.0,0.0,2.0
62317,0.0,0.0,0.0,0.0,0.0,3,15.0,2,0.0,2.0,1.0,2.0
62318,0.0,0.0,0.0,0.0,0.0,3,66.0,2,0.0,0.0,0.0,4.0
62319,0.0,0.0,0.0,1.0,0.0,3,33.0,2,0.0,0.0,1.0,2.0
62320,0.0,1.0,0.0,1.0,0.0,3,100.0,1,0.0,0.0,0.0,5.0
62321,0.0,1.0,0.0,1.0,0.0,3,59.0,1,0.0,4.0,11.0,6.0
62322,0.0,1.0,0.0,0.0,0.0,3,29.0,2,0.0,0.0,0.0,2.0
62323,1.0,1.0,1.0,1.0,0.0,2,0.0,1,0.0,1.0,67.0,0.0
62324,0.0,1.0,1.0,1.0,0.0,3,447.0,1,0.0,1.0,168.0,24.0
62325,0.0,1.0,0.0,1.0,0.0,3,69.0,1,0.0,0.0,41.0,4.0
62326,0.0,1.0,1.0,1.0,0.0,3,27.0,2,0.0,0.0,43.0,2.0
62327,,,,,,3,,2,,,,
62328,1.0,1.0,0.0,0.0,0.0,3,311.0,1,0.0,0.0,178.0,15.0
62329,0.0,1.0,0.0,0.0,0.0,3,45.0,2,0.0,0.0,36.0,3.0
62330,0.0,1.0,1.0,1.0,0.0,3,27.0,2,0.0,0.0,0.0,2.0
62331,0.0,1.0,0.0,0.0,0.0,3,35.0,2,0.0,0.0,0.0,3.0
62332,0.0,1.0,0.0,1.0,0.0,2,0.0,1,0.0,1.0,192.0,0.0
62333,0.0,1.0,1.0,0.0,0.0,2,267.0,1,0.0,0.0,139.0,16.0
62334,0.0,1.0,0.0,0.0,0.0,3,26.0,2,0.0,0.0,0.0,2.0
62335,0.0,1.0,0.0,0.0,0.0,3,18.0,2,0.0,0.0,0.0,2.0
62336,0.0,1.0,0.0,0.0,0.0,3,15.0,2,0.0,0.0,1.0,2.0
62337,0.0,1.0,0.0,9.0,0.0,3,314.0,1,0.0,4.0,41.0,15.0
62338,0.0,,0.0,0.0,0.0,3,12.0,2,0.0,0.0,0.0,1.0
62339,0.0,1.0,0.0,0.0,0.0,3,41.0,2,0.0,0.0,0.0,2.0
62340,0.0,1.0,0.0,1.0,0.0,3,29.0,2,0.0,0.0,0.0,2.0
62341,0.0,,0.0,0.0,0.0,3,29.0,2,0.0,0.0,0.0,3.0
62342,0.0,1.0,0.0,0.0,0.0,3,32.0,2,0.0,0.0,0.0,2.0
62343,0.0,,0.0,1.0,0.0,3,31.0,2,0.0,0.0,0.0,3.0
62344,0.0,1.0,0.0,0.0,0.0,3,28.0,2,0.0,0.0,0.0,2.0
62345,0.0,1.0,0.0,0.0,0.0,3,23.0,2,0.0,0.0,0.0,2.0
62346,0.0,1.0,0.0,9.0,0.0,3,21.0,2,0.0,0.0,0.0,2.0
62347,0.0,1.0,0.0,0.0,0.0,3,34.0,2,0.0,0.0,0.0,3.0
62348,0.0,1.0,0.0,0.0,0.0,3,398.0,1,1.0,0.0,254.0,24.0
62349,0.0,,0.0,1.0,0.0,3,0.0,2,0.0,1.0,0.0,0.0
62350,0.0,0.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
62351,0.0,0.0,1.0,1.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0
62352,0.0,1.0,0.0,0.0,0.0,3,0.0,1,0.0,7.0,7.0,0.0
62353,0.0,0.0,1.0,1.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0
62354,0.0,1.0,0.0,1.0,0.0,2,241.0,1,0.0,2.0,313.0,22.0
62355,0.0,1.0,0.0,0.0,0.0,2,349.0,1,0.0,1.0,0.0,18.0
62356,1.0,0.0,0.0,0.0,1.0,3,171.0,2,0.0,0.0,80.0,11.0
62357,0.0,0.0,0.0,0.0,0.0,3,23.0,2,0.0,0.0,0.0,3.0
62358,1.0,1.0,0.0,9.0,1.0,2,0.0,1,0.0,1.0,29.0,0.0
62359,1.0,1.0,1.0,0.0,1.0,4,313.0,1,1.0,0.0,0.0,16.0
62360,0.0,0.0,0.0,1.0,0.0,3,103.0,1,0.0,0.0,17.0,6.0
62361,0.0,0.0,0.0,1.0,0.0,3,16.0,2,0.0,0.0,0.0,2.0
62362,0.0,0.0,0.0,1.0,0.0,3,33.0,2,0.0,0.0,0.0,3.0
62363,0.0,0.0,0.0,1.0,0.0,3,5.0,2,0.0,0.0,0.0,1.0
62364,0.0,0.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,0.0,2.0
62365,1.0,0.0,0.0,1.0,9.0,3,12.0,2,0.0,0.0,0.0,2.0
62366,0.0,0.0,0.0,1.0,0.0,3,15.0,2,0.0,0.0,0.0,2.0
62367,0.0,0.0,0.0,1.0,0.0,3,10.0,2,0.0,0.0,13.0,2.0
62368,0.0,1.0,0.0,0.0,0.0,3,248.0,1,0.0,0.0,1.0,15.0
62369,0.0,0.0,0.0,1.0,0.0,3,23.0,2,0.0,1.0,0.0,3.0
62370,1.0,1.0,1.0,1.0,0.0,3,129.0,1,0.0,0.0,38.0,6.0
62371,1.0,1.0,0.0,1.0,0.0,3,332.0,2,0.0,1.0,28.0,21.0
62372,0.0,1.0,0.0,0.0,0.0,3,155.0,1,0.0,0.0,0.0,8.0
62373,0.0,1.0,0.0,1.0,0.0,3,235.0,2,0.0,1.0,8.0,12.0
62374,1.0,1.0,0.0,0.0,0.0,3,209.0,1,0.0,2.0,4.0,8.0
62375,0.0,0.0,0.0,1.0,0.0,3,5.0,2,0.0,0.0,0.0,1.0
62376,1.0,1.0,0.0,1.0,1.0,3,257.0,1,0.0,0.0,68.0,10.0
62377,0.0,0.0,0.0,1.0,0.0,3,26.0,2,0.0,1.0,8.0,3.0
62378,0.0,1.0,1.0,0.0,0.0,3,504.0,1,0.0,0.0,188.0,36.0
62379,0.0,1.0,0.0,0.0,0.0,4,114.0,1,0.0,2.0,0.0,11.0
62380,0.0,1.0,1.0,1.0,0.0,3,168.0,1,0.0,0.0,4.0,9.0
62381,0.0,,0.0,1.0,0.0,3,18.0,2,0.0,0.0,0.0,2.0
62382,0.0,,0.0,9.0,0.0,3,36.0,2,0.0,0.0,12.0,3.0
62383,0.0,0.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,0.0,2.0
62384,0.0,1.0,0.0,1.0,0.0,3,173.0,2,0.0,0.0,90.0,12.0
62385,0.0,,0.0,0.0,0.0,3,20.0,2,0.0,0.0,1.0,2.0
62386,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,6.0,280.0,0.0
62387,0.0,1.0,0.0,1.0,0.0,2,130.0,1,0.0,0.0,316.0,12.0
62388,1.0,1.0,0.0,1.0,1.0,2,51.0,2,0.0,2.0,208.0,11.0
62389,1.0,1.0,0.0,0.0,9.0,2,640.0,1,0.0,1.0,246.0,24.0
62390,0.0,1.0,0.0,1.0,0.0,3,110.0,1,0.0,0.0,6.0,6.0
62391,0.0,,0.0,0.0,0.0,3,41.0,2,0.0,0.0,0.0,3.0
62392,1.0,0.0,0.0,1.0,9.0,3,46.0,2,0.0,0.0,0.0,3.0
62393,0.0,1.0,1.0,1.0,0.0,3,117.0,1,0.0,0.0,10.0,6.0
62394,0.0,0.0,0.0,1.0,0.0,3,0.0,1,0.0,0.0,10.0,0.0
62395,0.0,0.0,1.0,1.0,0.0,3,22.0,2,0.0,0.0,0.0,3.0
62396,0.0,0.0,0.0,1.0,0.0,3,59.0,2,0.0,0.0,8.0,4.0
62397,1.0,1.0,0.0,1.0,0.0,3,99.0,1,0.0,0.0,29.0,6.0
62398,0.0,,0.0,0.0,0.0,3,17.0,2,0.0,0.0,3.0,2.0
62399,0.0,0.0,0.0,1.0,0.0,3,26.0,2,0.0,0.0,0.0,3.0
62400,0.0,1.0,0.0,1.0,0.0,3,318.0,1,0.0,0.0,27.0,13.0
62401,0.0,0.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,0.0,2.0
62402,0.0,,0.0,0.0,0.0,3,20.0,2,0.0,0.0,5.0,2.0
62403,0.0,0.0,0.0,1.0,0.0,3,27.0,2,0.0,0.0,0.0,4.0
62404,0.0,0.0,1.0,1.0,0.0,3,22.0,2,0.0,0.0,0.0,3.0
62405,0.0,0.0,0.0,1.0,0.0,3,39.0,2,0.0,0.0,49.0,3.0
62406,0.0,0.0,0.0,1.0,0.0,3,17.0,2,0.0,0.0,0.0,2.0
62407,0.0,,0.0,0.0,0.0,3,48.0,2,0.0,0.0,14.0,3.0
62408,0.0,,1.0,1.0,0.0,3,,2,0.0,0.0,,
62409,0.0,0.0,0.0,1.0,0.0,3,25.0,2,0.0,0.0,0.0,3.0
62410,0.0,0.0,0.0,1.0,0.0,3,7.0,2,0.0,0.0,0.0,2.0
62411,1.0,1.0,0.0,0.0,9.0,3,16.0,2,0.0,0.0,0.0,2.0
62412,0.0,,0.0,0.0,0.0,3,11.0,2,0.0,0.0,4.0,1.0
62413,1.0,0.0,1.0,1.0,9.0,3,26.0,2,0.0,0.0,1.0,3.0
62414,0.0,0.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,0.0,2.0
62415,0.0,,0.0,0.0,0.0,3,10.0,2,0.0,0.0,10.0,1.0
62416,0.0,0.0,0.0,1.0,0.0,3,28.0,2,0.0,0.0,7.0,3.0
62417,0.0,0.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,0.0,2.0
62418,0.0,0.0,1.0,1.0,0.0,3,12.0,2,0.0,0.0,0.0,2.0
62419,0.0,1.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,0.0,2.0
62420,0.0,0.0,0.0,1.0,0.0,3,26.0,2,0.0,0.0,1.0,3.0
62421,0.0,0.0,0.0,1.0,0.0,3,10.0,2,0.0,0.0,1.0,2.0
62422,0.0,,0.0,0.0,0.0,3,34.0,2,0.0,0.0,17.0,3.0
62423,0.0,0.0,0.0,1.0,0.0,3,24.0,2,0.0,0.0,3.0,3.0
62424,0.0,0.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,0.0,2.0
62425,0.0,0.0,0.0,1.0,0.0,3,24.0,2,0.0,0.0,3.0,3.0
62426,0.0,0.0,0.0,1.0,0.0,3,25.0,2,0.0,0.0,0.0,3.0
62427,1.0,1.0,1.0,1.0,0.0,4,259.0,1,0.0,0.0,0.0,18.0
62428,0.0,1.0,1.0,0.0,0.0,3,0.0,1,1.0,1.0,3.0,0.0
62429,0.0,1.0,0.0,1.0,0.0,3,0.0,1,0.0,1.0,131.0,0.0
62430,0.0,1.0,1.0,1.0,0.0,3,297.0,2,0.0,0.0,359.0,15.0
62431,1.0,1.0,1.0,0.0,1.0,2,191.0,1,0.0,1.0,370.0,26.0
62432,1.0,1.0,1.0,1.0,1.0,2,70.0,1,0.0,0.0,22.0,13.0
62433,1.0,1.0,1.0,0.0,1.0,2,192.0,1,0.0,0.0,21.0,16.0
62434,0.0,1.0,0.0,0.0,0.0,2,254.0,1,0.0,2.0,0.0,21.0
62435,0.0,1.0,0.0,1.0,0.0,3,56.0,2,0.0,1.0,145.0,3.0
62436,1.0,1.0,0.0,0.0,1.0,4,213.0,1,1.0,1.0,0.0,16.0
62437,1.0,1.0,0.0,9.0,1.0,4,151.0,1,0.0,0.0,0.0,14.0
62438,1.0,1.0,0.0,1.0,9.0,3,303.0,2,0.0,2.0,406.0,16.0
62439,0.0,1.0,0.0,1.0,0.0,3,155.0,1,0.0,1.0,159.0,7.0
62440,0.0,1.0,1.0,1.0,0.0,3,134.0,1,0.0,1.0,117.0,9.0
62441,0.0,1.0,0.0,0.0,0.0,3,47.0,2,0.0,1.0,68.0,3.0
62442,0.0,1.0,0.0,1.0,0.0,3,37.0,2,0.0,1.0,115.0,3.0
62443,0.0,1.0,0.0,1.0,0.0,3,0.0,2,0.0,1.0,52.0,0.0
62444,0.0,1.0,0.0,1.0,0.0,3,0.0,2,0.0,1.0,88.0,0.0
62445,0.0,1.0,0.0,1.0,0.0,3,0.0,2,0.0,1.0,81.0,0.0
62446,0.0,1.0,0.0,1.0,0.0,3,303.0,2,0.0,1.0,306.0,15.0
62447,1.0,1.0,0.0,9.0,1.0,3,596.0,1,0.0,3.0,466.0,32.0
62448,1.0,1.0,1.0,1.0,1.0,1,0.0,2,2.0,2.0,239.0,0.0
62449,0.0,0.0,1.0,9.0,0.0,3,0.0,1,0.0,1.0,3.0,0.0
62450,0.0,1.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0
62451,0.0,,0.0,1.0,0.0,3,7.0,2,0.0,0.0,0.0,1.0
62452,1.0,1.0,0.0,1.0,1.0,2,59.0,1,0.0,1.0,194.0,13.0
62453,0.0,1.0,0.0,1.0,0.0,3,16.0,2,0.0,0.0,0.0,2.0
62454,1.0,1.0,0.0,1.0,0.0,2,0.0,1,0.0,1.0,519.0,0.0
62455,0.0,0.0,0.0,0.0,0.0,4,45.0,1,0.0,0.0,0.0,4.0
62456,0.0,1.0,0.0,1.0,0.0,3,18.0,2,0.0,0.0,0.0,1.0
62457,,,,,,3,,2,,,,
62458,,,,,,3,,2,,,,
62459,0.0,1.0,0.0,1.0,0.0,3,369.0,2,0.0,2.0,196.0,21.0
62460,0.0,1.0,1.0,1.0,0.0,3,51.0,2,0.0,0.0,91.0,4.0
62461,,,,,,3,,2,,,,
62462,0.0,1.0,0.0,1.0,0.0,3,264.0,2,0.0,1.0,217.0,18.0
62463,0.0,,0.0,1.0,0.0,3,11.0,2,0.0,0.0,0.0,1.0
62464,0.0,1.0,0.0,0.0,0.0,3,36.0,2,0.0,0.0,43.0,2.0
62465,,,,,,3,,2,,,,
62466,0.0,1.0,1.0,0.0,0.0,3,115.0,2,0.0,0.0,27.0,6.0
62467,0.0,,0.0,1.0,0.0,3,16.0,2,0.0,0.0,23.0,1.0
62468,0.0,1.0,0.0,1.0,0.0,3,4.0,2,0.0,0.0,0.0,1.0
62469,0.0,,0.0,0.0,0.0,3,11.0,2,0.0,0.0,0.0,2.0
62470,0.0,,0.0,0.0,0.0,3,45.0,2,0.0,0.0,57.0,3.0
62471,0.0,0.0,0.0,0.0,0.0,3,23.0,1,0.0,0.0,12.0,2.0
62472,0.0,1.0,0.0,0.0,0.0,3,51.0,2,0.0,0.0,18.0,4.0
62473,0.0,1.0,0.0,1.0,0.0,3,28.0,2,0.0,0.0,33.0,2.0
62474,,,,,,3,,2,,,,
62475,0.0,0.0,0.0,9.0,0.0,3,41.0,2,0.0,0.0,0.0,3.0
62476,0.0,,0.0,1.0,0.0,3,22.0,2,0.0,0.0,41.0,1.0
62477,0.0,1.0,0.0,9.0,0.0,3,27.0,2,0.0,0.0,15.0,2.0
62478,,,,,,3,,2,,,,
62479,0.0,0.0,0.0,0.0,0.0,3,137.0,1,0.0,0.0,8.0,7.0
62480,,,,,,3,,2,,,,
62481,,,,,,3,,2,,,,
62482,0.0,,0.0,1.0,0.0,3,10.0,2,0.0,0.0,0.0,1.0
62483,0.0,0.0,0.0,1.0,0.0,3,43.0,2,0.0,0.0,62.0,3.0
62484,0.0,1.0,0.0,1.0,0.0,3,56.0,2,0.0,0.0,38.0,4.0
62485,,,,,,3,,2,,,,
62486,0.0,1.0,0.0,0.0,0.0,3,81.0,2,0.0,0.0,59.0,5.0
62487,0.0,1.0,1.0,0.0,0.0,2,96.0,1,0.0,6.0,53.0,13.0
62488,0.0,0.0,0.0,0.0,0.0,3,253.0,1,0.0,1.0,87.0,18.0
62489,0.0,0.0,0.0,0.0,0.0,3,175.0,1,0.0,3.0,56.0,10.0
62490,0.0,0.0,0.0,0.0,0.0,3,9.0,2,0.0,1.0,7.0,2.0
62491,0.0,0.0,0.0,0.0,0.0,3,13.0,2,0.0,0.0,12.0,2.0
62492,0.0,0.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
62493,0.0,0.0,0.0,0.0,0.0,3,31.0,2,0.0,1.0,31.0,3.0
62494,0.0,0.0,0.0,0.0,0.0,3,56.0,1,0.0,1.0,1.0,4.0
62495,,,,,,3,,2,,,,
62496,1.0,1.0,0.0,0.0,1.0,2,0.0,1,0.0,1.0,156.0,0.0
62497,0.0,1.0,0.0,0.0,0.0,2,197.0,1,0.0,2.0,72.0,10.0
62498,0.0,,0.0,0.0,0.0,3,49.0,2,0.0,1.0,34.0,3.0
62499,0.0,0.0,0.0,0.0,0.0,3,148.0,1,0.0,1.0,55.0,5.0
62500,0.0,0.0,0.0,0.0,0.0,3,63.0,2,0.0,1.0,84.0,5.0
62501,1.0,0.0,0.0,0.0,1.0,3,266.0,1,0.0,3.0,103.0,12.0
62502,0.0,0.0,0.0,0.0,0.0,3,41.0,2,0.0,1.0,21.0,3.0
62503,0.0,0.0,0.0,0.0,0.0,3,35.0,2,0.0,1.0,14.0,2.0
62504,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,1.0,122.0,0.0
62505,0.0,1.0,0.0,0.0,0.0,2,116.0,1,0.0,0.0,16.0,12.0
62506,0.0,1.0,0.0,9.0,0.0,2,0.0,1,0.0,0.0,60.0,0.0
62507,0.0,1.0,0.0,1.0,0.0,3,9.0,2,0.0,0.0,15.0,2.0
62508,,,,,,3,,2,,,,
62509,0.0,1.0,0.0,1.0,0.0,3,20.0,2,0.0,1.0,20.0,1.0
62510,,,,,,3,,2,,,,
62511,0.0,1.0,0.0,1.0,0.0,3,128.0,2,0.0,1.0,146.0,9.0
62512,0.0,1.0,0.0,1.0,0.0,3,5.0,2,0.0,1.0,8.0,1.0
62513,,,,,,3,,2,,,,
62514,,,,,,3,,2,,,,
62515,0.0,1.0,0.0,9.0,0.0,3,11.0,2,0.0,1.0,14.0,2.0
62516,0.0,0.0,0.0,1.0,0.0,3,423.0,1,0.0,2.0,379.0,24.0
62517,0.0,1.0,0.0,0.0,0.0,4,221.0,1,0.0,2.0,0.0,17.0
62518,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,3.0,219.0,0.0
62519,0.0,1.0,0.0,0.0,0.0,3,201.0,1,1.0,0.0,33.0,13.0
62520,0.0,,0.0,1.0,0.0,3,23.0,2,0.0,0.0,14.0,4.0
62521,0.0,0.0,0.0,1.0,0.0,3,37.0,2,0.0,0.0,55.0,5.0
62522,0.0,1.0,0.0,1.0,0.0,3,164.0,1,1.0,3.0,18.0,11.0
62523,0.0,1.0,0.0,9.0,0.0,3,21.0,2,0.0,0.0,15.0,4.0
62524,0.0,0.0,0.0,1.0,0.0,3,94.0,2,0.0,0.0,132.0,7.0
62525,0.0,0.0,0.0,1.0,0.0,3,288.0,1,1.0,3.0,31.0,15.0
62526,0.0,1.0,1.0,1.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
62527,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,248.0,0.0
62528,1.0,1.0,0.0,1.0,0.0,2,0.0,1,0.0,1.0,38.0,0.0
62529,0.0,1.0,0.0,1.0,0.0,3,265.0,1,0.0,0.0,17.0,10.0
62530,1.0,1.0,0.0,1.0,0.0,3,17.0,2,0.0,0.0,26.0,2.0
62531,,,,,,3,,2,,,,
62532,,,,,,3,,2,,,,
62533,1.0,1.0,0.0,1.0,0.0,3,42.0,2,0.0,0.0,0.0,2.0
62534,1.0,1.0,0.0,1.0,9.0,3,45.0,2,0.0,0.0,8.0,4.0
62535,0.0,1.0,0.0,9.0,0.0,3,17.0,2,0.0,0.0,53.0,2.0
62536,0.0,1.0,0.0,0.0,0.0,3,12.0,2,0.0,0.0,26.0,2.0
62537,1.0,1.0,0.0,1.0,0.0,3,11.0,2,0.0,0.0,18.0,2.0
62538,1.0,1.0,0.0,1.0,0.0,3,17.0,2,0.0,0.0,0.0,2.0
62539,1.0,1.0,0.0,1.0,0.0,3,199.0,2,0.0,0.0,105.0,9.0
62540,0.0,1.0,0.0,1.0,0.0,3,359.0,1,0.0,2.0,79.0,23.0
62541,1.0,1.0,0.0,1.0,0.0,3,37.0,2,0.0,0.0,0.0,3.0
62542,1.0,1.0,0.0,1.0,9.0,3,16.0,2,0.0,0.0,0.0,2.0
62543,1.0,1.0,0.0,1.0,0.0,3,39.0,2,0.0,0.0,41.0,2.0
62544,0.0,1.0,0.0,1.0,0.0,3,11.0,2,0.0,0.0,11.0,2.0
62545,0.0,1.0,0.0,1.0,0.0,3,56.0,2,0.0,0.0,75.0,4.0
62546,1.0,1.0,0.0,1.0,9.0,3,34.0,2,0.0,0.0,13.0,2.0
62547,,,,,,3,,2,,,,
62548,0.0,1.0,0.0,1.0,0.0,3,8.0,2,0.0,0.0,6.0,2.0
62549,1.0,1.0,0.0,9.0,1.0,2,34.0,1,0.0,1.0,59.0,10.0
62550,1.0,1.0,1.0,0.0,9.0,2,67.0,1,0.0,1.0,124.0,9.0
62551,0.0,,0.0,0.0,0.0,3,14.0,2,0.0,0.0,20.0,1.0
62552,0.0,1.0,0.0,0.0,0.0,3,180.0,1,0.0,0.0,104.0,10.0
62553,0.0,,0.0,0.0,0.0,3,13.0,2,0.0,0.0,5.0,2.0
62554,0.0,1.0,0.0,0.0,0.0,3,125.0,1,0.0,0.0,21.0,14.0
62555,0.0,,0.0,0.0,0.0,3,15.0,2,0.0,0.0,0.0,2.0
62556,0.0,,0.0,0.0,0.0,3,12.0,2,0.0,0.0,12.0,2.0
62557,0.0,1.0,0.0,0.0,0.0,3,17.0,2,0.0,0.0,25.0,2.0
62558,0.0,,0.0,0.0,0.0,3,46.0,2,0.0,0.0,8.0,5.0
62559,0.0,1.0,0.0,0.0,0.0,3,16.0,2,0.0,0.0,3.0,2.0
62560,0.0,1.0,0.0,0.0,0.0,3,231.0,1,0.0,0.0,7.0,11.0
62561,0.0,1.0,0.0,0.0,0.0,3,116.0,1,0.0,1.0,5.0,7.0
62562,0.0,1.0,0.0,0.0,0.0,3,159.0,1,0.0,0.0,55.0,8.0
62563,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,31.0,0.0
